day5,26,“virtual”,“The country was slipping into a state of __ civil war.”,“그 나라는 사실상의 내전 상태로 빠져 들고 있었다.”
day5,27,“digest”,“Fatty foods take long to __.”,“기름진 음식은 소화하는 데 오래 걸린다.”
day5,28,“intrinsic”,“The __ value of her gold ring is priceless.”,“그녀의 금반지의 본질적인 가치는 값을 매길 수 없다.”
day5,29,“vegetation”,“Once the __ has started to recover, insects will travel into the newly regenerated area.”,“일단 식물이 회복을 시작하면, 곤충들이 새롭게 재생성된 지역으로 이동하기 마련이다.”
day5,30,“impressions”,“Bad first __ are hard to forget.”,“나쁜 첫인상은 잊기가 어렵다.”
day5,31,“Distorted”,“__ data have no impact on the evaluation.”,“왜곡된 자료는 평가에 아무런 영향을 미치지 않는다.”
day5,32,“manure”,“His business was selling __ to farmers.”,“그의 사업은 농부들에게 거름을 파는 일이었다.”
day5,33,“rational”,“I’m convinced that my decision not to eat meat is __.”,“나는 고기를 먹지 않는 내 결정이 합리적이라고 확신한다.”
day5,34,“location”,“Her apartment is in a really good __.”,“그녀의 아파트는 정말 좋은 위치에 있다.”
day5,35,“Aggressive”,“__ behavior by young students is a major problem needing proper intervention.”,“어린 학생들의 공격적인 행동은 적절한 간섭을 필요로 하는 중요한 문제이다.”
day5,36,“politician”,“As a __, she knows how to manipulate public opinion.”,“정치인으로서, 그녀는 여론을 조종하는 법을 안다.”
day5,37,“goods”,“The deficit for U.S. __ trade last month was the highest ever recorded.”,“지난달 미국의 물품 무역 적자는 기록이 시작된 이래 최고치였다.”
day5,38,“minerals”,“Under stressful conditions, the body needs vitamins and __ more than ever.”,“스트레스를 받는 조건 하에서 몸은 비타민과 미네랄이 그 어느 때보다 더 필요하다.”
day5,39,“insurance”,“The __ policy covers sudden death or disablement.”,“그 보험 약관은 갑작스런 사망이나 장애를 보장한다.”
day5,40,“interpretations”,“People have different __ of the painting.”,“사람들은 그 그림에 대해 서로 다른 해석을 가지고 있다”
day5,41,“static”,“The number of people obtaining qualifications has remained __ or decreased.”,“자격을 취득하는 사람의 수는 변화가 없거나 감소했다.”
day5,42,“awareness”,“The program improved the __ and interest of software’s importance.”,“그 프로그램은 소프트웨어의 중요성에 대한 인식과 흥미를 높였다.”
day5,43,“independent”,“A consultant is an __ contractor and not an employee of th company.”,“컨설턴트는 독립적인 계약자이며 회사의 직원이 아니다.”



6, 201, “economy”, “economy”, “The sharing __ is an economic system based on sharing assets or services, for free or for a fee, directly from and between individuals.”, “공유 경제는 무료로 또는 비용을 내고, 개인으로부터 직접 그리고 개인들 간에 자산이나 서비스를 공유하는 것에 기초한 경제체제이다.”
6, 202, “integrate”, “integrate”, “The companies are planning to __ management.”, “그 회사들은 경영을 통합할 계획 중이다.”
6, 203, “emission”, “emissions”, “Methane is responsible for about 16 percent of global greenhouse gas __.”, “메탄은 지구 온실가스 배출의 약 16퍼센트의 원인을 차지한다.”
6, 204, “regular”, “regular”, “I have a __ medical checkup.”, “나는 정기적인 건강검진을 받는다.”
6, 205, “bravery”, “bravery”, “Becoming a patriot needs __, conviction, and passion.”, “애국자가 되는 것은 용기, 신념, 그리고 열정이 필요하다.”
6, 206, “isolate”, “isolated”, “The village was __ by the floods.”, “그 마을은 홍수로 인해 고립되었다.”
6, 207, “habitat”, “habitat”, “If we choose to protect these species, we must conserve their __.”, “우리가 이러한 종들을 보호하기로 결정한다면, 우리는 그들의 서식지를 보호해야 한다.”
6, 208, “minister”, “minister”, “The Russian foreign __ was present at the meeting.”, “러시아 외무부 장관이 그 회의에 참석했다.”
6, 209, “entity”, “entity”, “The mind exists as a separate __.”, “정신은 분리된 실체로 존재한다.”
6, 210, “reluctant”, “reluctant”, “Regina was __ to have conversations with elderly people at first.”, “Regina는 처음에 노인들과 대화하는 것을 꺼렸다.”
6, 211, “prevent”, “prevent”, “Some moisture is needed in the air to __ dehydration.”, “탈수를 막으려면 공기 중에 약간의 습기가 필요하다.”
6, 212, “trade-off”, “trade-off”, “There has to be a __ between quality and quantity if we want to keep prices low.”, “가격을 낮게 유지하고 싶으면 질과 양 사이의 균형이 있어야 한다.”
6, 213, “sedentary”, “sedentary”, “People with __ jobs need to eat less than those in active occupations.”, “앉아서 일하는 직업을 가진 사람들은 활동적인 직업의 사람들보다 더 적게 먹어야 한다.”
6, 214, “principle”, “principles”, “The Hunminjeongeum Haerye explains the ideas and __ behind the creation of Hangeul.”, “’훈민정음 해례본’은 한글 창제의 바탕이 되는 발상과 원리를 설명한다.”
6, 215, “appendix”, “appendix”, “The role of the __ has been a mystery.”, “맹장의 역할은 수수께끼였다.”
6, 216, “organism”, “organisms”, “Most planktonic __ are microscopic.”, “대부분의 플랑크톤 유기체는 극히 작다.”
6, 217, “mindless”, “mindless”, “The film was criticized by the critics for its __ violence.”, “그 영화는 무분별한 폭력으로 평론가들의 비판을 받았다.”
6, 218, “responsibility”, “responsibility”, “It is now our __ to protect this UNESCO World Heritage Site.”, “이 UNESCO 세계 문화유산 지역을 보호하는 것은 현재 우리의 책임이다.”
6, 219, “sustain”, “sustained”, “Hope __ us during those difficult times.”, “그 어려운 시기 동안 희망이 우리를 지탱하게 했다.”
6, 220, “direction”, “direction”, “It is the second train that is moving in the opposite __.” ,“반대 방향으로 움직이고 있는 것은 바로 그 두 번째 기차이다.”
6, 221, “guilty”, “guilty”, “No one believed her __ of this terrible crime.”, “아무도 이 끔찍한 범죄에 대해 그녀가 유죄라고 믿지 않았다.”
6, 222, “confront”, “confronting”, “By risking and __ failures and learning from them, we can become wiser.”, “실패를 무릅쓰고 직면하여 그것으로부터 배움으로써 우리는 더 현명해질 수 있다.”
6, 223, “regional”, “regional”, “The new city project is aimed at balancing __ development.”, “새로운 도시 계획은 지역 발전의 균형을 잡는 것을 목표로 한다.”
6, 224, “breakthrough”, “breakthrough”, “Newton and Leibniz pioneered a __ in mathematic calculations.”, “Newton과 Leibniz는 수학적 계산의 돌파구를 선도했다.”
6, 225, “intrigue”, “intrigued”, “Other people’s houses always __ him.”, “다른 사람들의 집은 언제나 그의 호기심을 자극했다.”
6, 226, “psychology”, “psychology”, “Behavioral scientists combine knowledge of sociology and __.”, “행동과학자들은 사회학과 심리학의 지식을 결합한다.”
6, 227, “sophisticated”, “sophisticated”, “Even with __ artificial intelligence, the initial programming must be done by humans.”, “정교한 인공지능에서조차도, 초기의 프로그래밍은 인간에 의해 수행되어야 한다.”
6, 228, “glacier”, “glaciers”, “More than half of the earth’s __ are in Alaska.”, “절반이 넘는 지구 빙하가 알래스카에 있다.”
6, 229, “calculate”, “calculates”, “This instrument __ distances precisely.”, “이 도구는 거리를 정확하게 계산한다.”
6, 230, “antibiotic”, “antibiotics”, “The miraculous power of __ has caused some doctors to use them too much.”, “항생제의 기적 같은 힘은 일부 의사들이 그것을 너무 많이 사용하게 만들어 왔다.”
6, 231, “crucial”, “crucial”, “This aid money is __ to the government’s economic policies.”, “이 원조금은 정부의 경제 정책에 대단히 중요하다.”
6, 232, “peak”, “peak”, “Medellin’s crime rate has fallen by more than 80 percent from its __.”, “Medellin의 범죄율은 절정에 달했을 때에 비해 80퍼센트 넘게 줄었다.”
6, 233, “categorize”, “categorized”, “Participants were __ according to school age.”, “참가자들은 학령별로 분류되었다.”
6, 234, “religion”, “religion”, “There has always been a conflict between science and __.”, “과학과 종교 사이에는 항상 갈등이 있어 왔다.”
6, 235, “runoff”, “runoff”, “The fertilizer __ ends up in fish and other marine life for kilometers around.”, “비료 유출수는 결국 수 킬로미터 주변의 물고기와 다른 해양 생물로 스며들게 된다.”
6, 236, “industrial”, “Industrial”, “__ production has risen by 1.5% since September.”, “9월 이래 산업 생산량이 1.5퍼센트 상승했다.”
6, 237, “radiation”, “radiation”, “Patients are exposed to high doses of __ during cancer treatment.”, “환자들은 암 치료 중에 많은 양의 방사선에 노출된다.”
6, 238, “manufacture”, “manufacture”, “The date of __ of the TV has been authenticated.”, “그 TV의 제조일자가 인증되었다.”
6, 239, “expenditure”, “expenditure”, “There have been cuts in local __ on education.”, “교육에 대한 지방 지출이 삭감되었다.”
6, 240, “academic”, “academic”, “Over the next decade, big data will be replacing traditional __ guidance methods.”, “향후 10년 동안 빅데이터가 전통적인 학업 지도 방식을 대체하게 될 것이다.”
6, 279, “expenditure”, “expenditures”, “In 1930, federal __ accounted for only 3% of GNP.”, “1930년에 연방 정부의 지출은 GNP의 단 3%만을 차지했다.”
6, 243, “emission”, “emissions”, “Our country agreed to cut __ of nitrogen oxide from power stations.”, “우리나라는 발전소에서 나오는 질소산화물의 배출을 줄이기로 합의했다.”
6, 250, “reluctant”, “reluctant”, “Becoming a kind donor is a simple process, but many people remain __.”, “친절한 기부자가 되는 것은 간단한 과정이지만, 많은 사람들은 여전히 꺼려한다.”

7, 241, “purify”, “purify”, “One day, Peter finds out that some plants help __ the air.”, “어느 날, Peter는 일부 식물이 공기 정화를 돕는다는 것을 알게 된다.”
7, 242, “planet”, “planet”, “Mercury is the smallest __ of the eight in our solar system.”, “수성은 우리 태양계의 8개의 행성 중 가장 작은 행성이다.”
7, 243, “jury”, “juries”, “At that time, black people were not allowed to serve on __.”, “그 당시, 흑인들은 배심원이 되는 것이 허용되지 않았다.”
7, 244, “vendor”, “vendor”, “He was not a street __ but a Brazilian backpacker.”, “그는 거리의 상인이 아니라 브라질 출신 배낭 여행객이었다.”
7, 245, “convenient”, “convenient”, “Plastics are very useful and __.”, “플라스틱은 매우 유용하고 편리하다.”
7, 246, “inactive”, “inactive”, “You get more and more __ as you get older.”, “여러분은 나이를 먹어가면서 점점 더 무기력해진다.”
7, 247, “associate”, “associate”, “I always __ the smell of spices with Christmas.”, “나는 향신료 냄새를 맡으면 항상 크리스마스가 연상된다.”
7, 248, “impart”, “impart”, “There is a massive amount of information to __.”, “전해야 할 엄청난 양의 정보가 있다.”
7, 249, “reality”, “reality”, “The mix of fantasy and __ in his paintings inspired later artists.”, “그의 그림 속의 상상과 현실의 결합은 훗날 예술가들에게 영감을 주었다.”
7, 250, “primary”, “primary”, “The __ purpose of dramas is to deliver a story.”, “드라마의 주된 목적은 이야기를 전달하는 것이다.”
7, 251, “capture”, “capture”, “All you need to do is __ the color of any object.”, “여러분이 해야 할 일은 사물의 색깔을 담아내는 것뿐입니다.”
7, 252, “resident”, “resident”, “If you have a local __ card, you can get a 10% discount off the total.”, “현지 주민 카드가 있으면, 총액에서 10% 할인을 받을 수 있습니다.”
7, 253, “rare”, “rare”, “Even among the prize-winning roses, this one is a __ beauty.”, “상을 받은 장미 중에서도, 이 장미는 보기 드물게 아름답다.”
7, 254, “conflict”, “conflict”, “They hid their feelings to avoid __.”, “그들은 갈등을 피하기 위해 자신의 감정을 숨겼다.”
7, 255, “reference point”, “reference point”, “The boundary between good and bad is a __ that changes over time.”, “좋음과 나쁨의 경계는 시간이 지나면서 변하는 기준점이다.”
7, 256, “achievement”, “achievements”, “We try to celebrate the __ of our students.”, “우리는 학생들의 성취를 축하하고자 한다.”
7, 257, “motivate”, “motivate”, “Perhaps you have made a similar assertion to __ someone to try harder.”, “아마도 여러분은 누군가가 더 열심히 노력하도록 자극하려고 비슷한 주장을 했을 것이다.”
7, 258, “stability”, “stability”, “These actions may threaten the overall __ of the system.”, “이런 행위는 그 체계의 전체적인 안정을 위협할 수도 있다.”
7, 259, “equivalent”, “equivalent”, “The figure was __ to approximately 200 people a day.”, “그 수치는 대략 하루에 200명에 맞먹었다.”
7, 260, “immune”, “immune”, “The body has an effective system of natural defense against parasites, called the __ system.”, “신체는 면역 체계라 불리는, 병균에 대항하는 효율적인 자연 방어 체계를 가지고 있다.”
7, 261, “manipulate”, “manipulate”, “He uses his authority to __ people.”, “그는 자신의 권위를 이용하여 사람들을 조종한다.”
7, 262, “well-being”, “well-being”, “Art helps us improve our mental health and overall __.”, “예술은 우리의 정신 건강과 전반적인 행복을 증진하는 것을 돕는다.”
7, 263, “ecological”, “ecological”, “Cities are often blamed as a major cause of __ destruction.”, “도시는 생태계 파괴의 주된 원인으로 자주 비난받는다.”
7, 264, “register”, “register”, “If you want to be a seller, you must __ on our website by October 20.”, “판매자가 되고 싶다면, 여러분은 우리의 웹사이트에 10월 20일까지 등록해야 합니다.”
7, 265, “foundation”, “foundation”, “Habits create the __ for mastery.”, “습관은 숙달의 토대를 만들어 낸다.”
7, 266, “restriction”, “restrictions”, “American women began to challenge both the visible and the invisible __ put upon them.”, “미국 여성들은 그들에게 놓여진 눈에 보이는 그리고 보이지 않는 제약에 도전하기 시작했다.”
7, 267, “accelerate”, “accelerated”, “Skin aging is __ in space.”, “우주에서는 피부 노화가 가속화된다.”
7, 268, “repetition”, “Repetition”, “__ makes us more confident in our forecasts and more efficient in our actions.”, “반복은 우리를 예측에 있어서 더 자신 있게 그리고 행동에 있어서 더 효율적이게 만든다.”
7, 269, “controversial”, “controversial”, “Many of the world’s problems, such as child labor, seem complicated and __.”, “미성년 노동과 같은 세계의 많은 문제들은 복잡하고 논란이 많아 보인다.”
7, 270, “arithmetic”, “arithmetic”, “The previous three R’s - reading, writing, and __ - are still valuable for general skills.”, “종전의 3R인 독서, 작문, 그리고 산수는 일반 능력에 여전히 매우 유용하다.”
7, 271, “coexist”, “coexist”, “Can the two neighboring countries __ after the war?”, “이웃하는 그 양국이 전쟁 후에도 공존할 수 있을까?”
7, 272, “hierarchy”, “hierarchy”, “Some Koreans still believe their age defines their __ status.”, “일부 한국인들은 여전히 나이가 자신들의 계층 상태를 정한다고 생각한다.”
7, 273, “spatial”, “spatial”, “Young school-age children confuse temporal and __ dimensions.”, “취학 연령의 어린 아동들은 시간적 차원과 공간적 차원을 혼동한다.”
7, 274, “genome”, “genome”, “It took 13 years to complete the first full __ sequence of one person.”, “최초로 한 사람의 전체 유전체 배열을 완성하는 데 13년이 걸렸다.”
7, 275, “pension”, “pension”, “If you are self-employed, you should think about taking out a private __.”, “자영업을 하고 있다면, 개인 연금 가입에 대해 생각해 봐야 한다.”
7, 276, “orient”, “oriented”, “Our students are __ towards humanities subjects.”, “우리 학생들은 인문학 과목들을 지향하고 있다.”
7, 277, “classification”, “classification”, “The __ of wines is usually done according to their regions.”, “포도주의 분류는 보통 그것의 지역에 따라 행해진다.”
7, 278, “solitary”, “solitary”, “A __ swallow winged its way across the field.”, “제비 한 마리가 혼자서 들판을 가로질러 날아갔다.”
7, 279, “accommodation”, “Accommodation”, “__ is cheaper if you pre-book it online.”, “온라인에서 숙박 시설을 사전 예약하면 더 싸다.”
7, 280, “adore”, “adored”, “She had always __ him and looked up to him.”, “그녀는 항상 그를 흠모하고 존경했었다.”
7, 281, “purify”, “purify”, “One of the functions of the kidneys is to __ the blood.”, “신장의 기능 중 하나는 피를 정화하는 것이다.”
7, 293, “rare”, “rare”, “The national museum is full of __ and precious treasures.”, “국립박물관은 희귀하고 귀중한 보물들로 가득 차 있다.”
7, 312, “hierarchy”, “hierarchy”, “He worked his way up through the corporate __ to become president.”, “그는 사장이 되기 위해 기업의 위계를 뚫고 올라갔다.”

8, 281, “citizen”, “citizens”, “In particularly populous cities like New York and Seoul, common space for __ is never enough.”, “뉴욕이나 서울처럼 특히 사람이 많은 도시들에서 시민들을 위한 공통 공간이 결코 충분치 않다.”
8, 282, “sacrifice”, “sacrifice”, “She was willing to __ anything for the people she loved.”, “그녀는 자신이 사랑하는 사람들을 위해 어떤 것이라도 기꺼이 희생할 각오가 되어 있었다.”
8, 283, “crave”, “crave”, “Young adults may claim they want privacy, but they also __ attention.”, “젊은이들은 자신들이 사생활을 원한다고 주장할 수도 있지만, 그들은 또한 관심도 갈망한다.”
8, 284, “retailer”, “Retailers”, “__ often boost sales with accompanying support such as assembly or installation services.”, “소매업자들은 흔히 조립이나 설치 서비스와 같은 동반 지원을 통해 판매를 촉진한다.”
8, 285, “behind the scenes”, “behind the scenes”, “Some of the American scientists became quite famous, yet __ there were a whole team of top secret operatives.”, “몇몇 미국 과학자들은 꽤 유명해졌지만, 그 막후에는 최고 비밀 정보원들이 있었다.”
8, 286, “starve”, “starved”, “By 1852, more than one million Irish people, about 20 percent of the population, had __ to death.”, “1852년까지 인구의 약 20퍼센트인 1백만 명 이상의 아일랜드 사람들이 굶어 죽었다.”
8, 287, “confirmation”, “confirmation”, “The brain begins to make more and more hypotheses and desperately searches for __.”, “뇌는 점점 더 많은 가설을 세우기 시작하고 필사적으로 확인을 모색한다.”
8, 288, “thesis”, “thesis”, “The findings support the __ that personality is determined by nature rather than choice.”, “그 결과들은 성격이 선택에 의해서가 아니라 선천적으로 결정된다는 논지를 뒷받침한다.”
8, 289, “admission”, “admission”, “She earned __ to the Berlin Academy of Arts and completed her master studies as one of the first women in the school.”, “그녀는 Berlin Academy of Arts에 입학 허가를 받았고 그 학교에서 최초의 여성 중 한 명으로 석사 과정을 마쳤다.”
8, 290, “precious”, “precious”, “It is said that water is a __ commodity that is often taken for granted.”, “물은 흔히 당연한 것으로 여겨지지만 귀중한 것이라고 말한다.”
8, 291, “content”, “content”, “It means that the seed’s hull has hardened - and therefore the sugar __ is at its height.”, “그것은 씨의 껍질이 딱딱해졌고 그래서 당분 함량이 최고치에 이르렀음을 의미한다.”
8, 292, “classical”, “classical”, “The group occupies the middle ground between __ ballet and modern dance.”, “그 단체는 고전 발레와 현대 무용의 중간 입장을 취하고 있다.”
8, 293, “split”, “split”, “The young lady __ the money she won with her sister.”, “그 젊은 숙녀는 자신이 번 돈을 여동생과 나누었다.”
8, 294, “reproduction”, “reproduction”, “Migrants are free to choose the optimal habitat for survival during the nonbreeding season and for __ during the breeding season.”, “철새들은 비번식기 동안에는 생존을 위한 최적의 서식지를, 번식기 동안에는 번식을 위한 최적의 서식지를 자유롭게 선택한다.”
8, 295, “pursue”, “pursued”, “Many thinkers use Utopian thinking to suggest values to be __ or protected.”, “많은 사상가는 추구되거나 보호되어야 할 가치를 제안하기 위해 유토피아적 사상을 사용한다.”
8, 296, “administration”, “administration”, “Another welcome measure taken by the new __ was to lift the “Global Gag Rule.””, “새로운 행정부가 취한 환영할 만한 다른 조치는 ‘국제 금지 규정’을 철폐하는 것이었다.”
8, 297, “invisible”, “invisible”, “There are also traditional braces made from innovative new materials that are nearly __.”, “거의 보이지 않는 혁신적인 신소재로 만들어지는 전통적인 치아 교정기도 있다.”
8, 298, “concentration”, “concentration”, “Sculpting with such tiny tools on the lead was hard work, and it took weeks and sometimes months or years of __.”, “연필심을 그렇게 작은 도구로 조각하는 것은 힘든 작업이었고, 그것은 몇 주 그리고 때로는 몇 달 혹은 몇 년의 집중이 필요했다.”
8, 299, “retire”, “retiring”, “Now a former champion, she was thinking of __ from boxing.”, “이제 전 챔피언이 된 그녀는 권투에서 은퇴하는 것을 생각하고 있었다.”
8, 300, “adversity”, “adversity”, “Friendship makes prosperity more shining and lessens __ by dividing and sharing it.”, “우정은 풍요를 더 빛나게 하고, 그것을 나누고 공유해 역경을 줄인다.”
8, 301, “remarkable”, “remarkable”, “In spite of the __ growth of the domestic industry, the amount of imported goods has been increasing.”, “국내 산업의 주목할 만한 성장에도 불구하고, 수입품의 양은 증가해 오고 있다.”
8, 302, “verbal”, “verbal”, “We learn by example and by direct experience because there are limits to the __ instruction.”, “말로 가르치는 것에는 한계가 있기 때문에, 우리는 실례와 직접 경험을 통해 배운다.”
8, 303, “offspring”, “offspring”, “In the twelfth to thirteenth centuries there appeared the first manuals teaching “table manners” to the __ of aristocrats.”, “12세기부터 13세기에 귀족의 자녀에게 ‘식탁 예절’을 가르치는 최초의 교범이 등장했다.”
8, 304, “ecosystem”, "ecosystem”, “Salmon play a vital role in this area’s __ as a wide range of animals, as well as humans, consume them.”, “연어는 인간뿐만 아니라 매우 다양한 동물들이 그것을 먹기 때문에 이 지역의 생태계에서 매우 중요한 역할을 한다.”
8, 305, “territory”, “territories”, “While it may seem like these birds are simply singing songs, many are in the middle of an intense competition for __.”, “이런 새들이 그저 노래하고 있는 것처럼 보이지만, 많은 수가 영역을 위해 치열한 경쟁 중에 있다.”
8, 306, “spectacular”, “spectacular”, “The skies above Seoul were ablaze with a __ firework display.”, “서울 상공은 장관을 이루는 불꽃놀이로 활활 타올랐다.”
8, 307, “compassion”, “compassion”, “Empathy in the sense of adopting someone’s viewpoint is not the same as empathy in the sense of feeling __ toward the person.”, “다른 사람의 관점을 취한다는 의미의 ‘공감’은 그 사람을 향한 연민을 느낀다는 의미의 ‘공감’과는 같지 않다.”
8, 308, “quote”, “quote”, “Let me, by way of illustration, __ from one of his poems.”, “예를 들기 위해 그의 시들 중 한 편을 인용해 보겠습니다.”
8, 309, “capability”, “capability”, “They are divided into three groups, depending on their experience and __.”, “그들은 경험과 능력에 따라서 세 집단으로 나뉜다.”
8, 310, “unemployment”, "unemployment”, “They face the grim prospect of still higher __.”, “그들은 훨씬 더 높은 실업률이라는 암울한 전망에 직면해 있다.”
8, 311, “portray”, “portrayed”, “His paintings Shanty and Refugee Train __ the hard life of the common people during wartime.”, “그의 그림인 ‘판잣집’과 ‘피난 열차’는 전시의 민중들의 힘든 삶을 그렸다.”
8, 312, “metabolism”, “metabolism”, “Calorie restriction can also cause your __ to slow down, and significantly reduce energy levels.”, “열량 제한은 신진대사가 느려지게 할 수도 에너지 수준을 상당히 감소시킬 수도 있다.”
8, 313, “district”, “districts”, “From local government to private property owners, conservationists to real estate developers, disused city __ are highly fought over.”, “자치 정부부터 개인 부동산 소유주들까지, 보존주의자에서부터 부동산 개발업자까지, 효용을 다한 도시 구역들을 두고 심한 싸움이 일어난다.”
8, 314, “immerse”, “immerse”, “It was really hard for him to __ himself in emotional scenes.”, “그가 감정적인 장면에 몰입하는 것은 정말 어려웠다.”
8, 315, “intact”, “intact”, “The ground coffee beans stayed __ but changed the water itself, making it fragrant and flavorful.”, “갈아진 커피콩은 온전한 상태로 있었지만 물 자체를 바꿨고 그것을 향기 나고 풍미 있게 만들었다.”
8, 316, “fallacy”, “Fallacies”, “__ derive from reasoning that is logically incorrect, thus undermining an argument’s validity.”, “오류는 논리적으로 틀린 추론에서 기인하며, 따라서 주장의 타당성을 약화시킨다.”
8, 317, “apologize”, “apologize”, “She had to __ for her beautiful, warm, and musical voice.”, “그녀는 자신의 아름답고, 따뜻하고, 듣기 좋은 목소리에 대해 사과해야만 했다.”
8, 318, “crescent”, “Crescent”, “This shift began around 9500 B.C. in a region known as the Fertile __.”, “이러한 변화는 기원전 9500년 경 비옥한 초승달 지대라도 알려진 지역에서 시작되었다.”
8, 319, “concrete”, “concrete”, “When he was just 15 years old, Goddard realized the importance of setting __ life goals.”, “그가 불과 15세였을 때, Goddard는 구체적인 삶의 목표를 세우는 것의 중요성을 깨달았다.”
8, 320, “flexibility”, “flexibility”, “Computers offer a greater degree of __ in the way work is organized.”, “컴퓨터는 작업이 운용되는 방식에 더 많은 유연성을 부여해 준다.”
8, 337, “invisible”, “invisible”, “I felt __ in my family, and I wanted to be significant like my brothers.”, “나는 가족 안에서 보이지 않는 것처럼 느껴졌고, 내 형들처럼 중요해지고 싶었다.”
8, 342, “verbal”, “verbal”, “The boy has __ dexterity and rhyming skills which very few rap artists have.”, “그 소년에게는 아주 소수의 랩 예술가에게 있는 말재주와 운을 맞추는 기술이 있다.”
8, 329, “admission”, “admission”, “Timothy was glad he received a letter of __ from his chosen university.”, “Timothy는 자신이 선택한 대학으로부터 입학 허가서를 받아서 기뻤다.”

9, 321, “decision”, “decisions”, “Generally, these numbers help us make better __ in our daily lives.”, “일반적으로, 이러한 숫자들은 우리가 일상생활에서 더 나은 결정을 내리도록 도와준다.”
9, 322, “release”, “release”, “The dog is trained to search out the desired item on cue, so that the trainer can control or __ the behavior.”, “조련사가 개의 행동을 통제하거나 풀어 줄 수 있도록, 그 개는 신호에 따라 바라는 품목을 찾아내도록 훈련된다.”
9, 323, “mobile”, “mobile”, “They shelled out $100,000 for a __ recording studio.”, “그들은 이동 녹음실에 10만 달러를 쏟아부었다.”
9, 324, “assess”, “assessing”, “During the long-haul portion of a flight, pilots spend more time __ aircraft status than searching out nearby planes.”, “비행에서 장거리 비행 부분 동안 조종사들은 근처의 비행기를 탐색하는 것보다 항공기 상태를 평가하는 데 더 많은 시간을 보낸다.”
9, 325, “solar”, “solar”, “Fortunately, rare metals are key ingredients in green technologies such as electric cars, wind turbines, and __ panels.”, “다행히, 희귀한 금속들이 전기 자동차, 풍력 발전용 터빈, 태양 전지판과 같은 친환경 기술의 핵심 재료이다.”
9, 326, “migration”, “migration”, “Digital technology accelerates dematerialization by hastening the __ from products to services.”, “디지털 기술은 제품에서 서비스로의 이동을 촉진함으로써 비물질화를 가속한다.”
9, 327, “accidental”, “accidental”, “I didn’t think the meeting was __ - she must have known I would be there.”, “나는 그 만남이 우연이 아니라고 생각했는데, 그녀는 내가 거기 있을 거라는 것을 알고 있었음에 틀림없다.”
9, 328, “distribution”, “distribution”, “You also need to find out the __ of the values in order to get a more accurate idea of the real data.”, “당신은 또한 실제 자료에 대한 더 정확한 개념을 얻기 위해서 값의 분포를 알아낼 필요가 있다.”
9, 329, “camouflage”, “camouflage”, “During World War Ⅰ, __ was most commonly used on guns and vehicles to make them ‘disappear’ into their surroundings.”, “제1차 세계 대전 동안, 위장은 주변 환경 속으로 그것들이 ‘사라지게’ 만들기 위해서 총과 차량에 가장 흔하게 사용되었다.”
9, 330, “architecture”, “architecture”, “Over the past few decades, __ as an idea and practice has increasingly limited its definition of itself.”, “지난 수십 년 동안, 구상과 실천으로서의 건축은 점차 자신에 대한 정의를 제한해 왔다.”
9, 331, “depict”, “depicting”, “She carefully painted each step of their life cycles, __ even subtle changes.”, “그녀는 미묘한 변화들까지도 묘사하며 그것들의 생명 주기의 각 단계를 세심히 그렸다.”
9, 332, “reciprocity”, “reciprocity”, “Through socialization, we can learn the __ norm.”, “사회화를 통해서 우리는 상호 의존 규범을 배울 수 있다.”
9, 333, “splendid”, “splendid”, “Gyeongcheonsa sipcheung seoktap is well-known for its elaborate decorations, __ shape, and unique structure.”, “경천사 십층 석탑은 정교한 장식, 화려한 형태, 그리고 독특한 구조로 유명하다.”
9, 334, “variation”, “variation”, “Currency exchange rates are always subject to __.”, “통화의 환율은 항상 변화를 받기 마련이다.”
9, 335, “investigate”, “investigate”, “Since the issue is critical for the company, please __ the current situation right away.”, “그 문제는 회사에 매우 중요하므로, 현재 상황을 즉시 조사하십시오.”
9, 336, “predator”, “predator”, “As an animal senses what it considers to be a __ approaching within its ‘flight’ distance, it will quite simply run away.”, “동물은 자기가 포식자라고 여기는 것이 자신의 ‘도주’ 거리 내로 접근하는 것을 감지하면, 정말 그야말로 도망갈 것이다.”
9, 337, “consumption”, “Consumption”, “__ rather than saving has become the major feature of modern societies.”, “저축보다는 소비가 현대 사회의 주된 특징이 되었다.”
9, 338, “nurture”, “nurture”, “Developmental biologists now know that it is really both, or nature through __.”, “발달 생물학자들은 이제 그것이 진정 둘 다, 즉 양육을 ‘통한’ 천성이라는 것을 안다.”
9, 339, “urgent”, “urgent”, “The soldier apologized for the intrusion but said he had an __ message.”, “그 병사는 마음대로 들어온 것을 사과하며 긴급한 전갈이 있다고 했다.”
9, 340, “custom”, “custom”, “He chased his dream to become an artist while living as a customs officer and he created many dreamlike works that went beyond __ and tradition.”, “그는 세관 공무원으로 살아가면서 화가가 되려는 그의 꿈을 추구하였고, 관습과 전통을 뛰어넘는 많은 몽환적인 작품을 탄생시켰다.”
9, 341, “embed”, “embedded”, “We can’t deny that ageism is deeply __ in our attitudes and social structures.”, “우리는 노인 차별이 우리의 태도와 사회 구조에 깊이 박혀 있음을 부인할 수 없다.”
9, 342, “nutrient”, “nutrients”, “But more recent research has shown that the leaves are simply so low in __ that koalas have almost no energy.”, “그러나 더 최근의 연구는 잎들이 단지 영양적인 측면에서 너무나 낮아서 코알라가 에너지를 거의 갖지 못한다는 사실을 보여 준다.”
